company_code,customer_code,year_code,month_code,date_code,item_code,transaction_type_code,storage_code,price,is_active,version
CO001,C011,2025,4,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,5,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,6,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,7,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,8,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,9,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,10,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,11,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,12,1,I001,TT001,S101,85,TRUE,V004
CO001,C011,2025,1,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,2,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,3,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,4,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,5,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,6,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,7,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,8,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,9,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,10,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,11,1,I002,TT001,S101,85,TRUE,V004
CO001,C011,2025,12,1,I002,TT001,S101,85,TRUE,V004
CO001,C012,2025,1,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,2,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,3,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,4,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,5,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,6,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,7,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,8,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,9,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,10,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,11,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,12,1,I001,TT001,S801,90,TRUE,V004
CO001,C012,2025,1,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,2,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,3,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,4,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,5,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,6,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,7,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,8,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,9,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,10,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,11,1,I002,TT001,S801,90,TRUE,V004
CO001,C012,2025,12,1,I002,TT001,S801,90,TRUE,V004
